Month,Place,Outdoor.Temperatures
Feb,4.San.Diego,55.4
Feb,4.San.Diego,57.2
Feb,4.San.Diego,57.2
Feb,4.San.Diego,57.2
Feb,4.San.Diego,57.2
Feb,4.San.Diego,60.8
Feb,4.San.Diego,57.2
Feb,4.San.Diego,57.2
Feb,4.San.Diego,55.4
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.6
Feb,4.San.Diego,51.8
Feb,4.San.Diego,50
Feb,4.San.Diego,51.8
Feb,4.San.Diego,50
Feb,4.San.Diego,48.2
Feb,4.San.Diego,48.2
Feb,4.San.Diego,48.2
Feb,4.San.Diego,48.2
Feb,4.San.Diego,48.2
Feb,4.San.Diego,51.8
Feb,4.San.Diego,53.6
Feb,4.San.Diego,55.4
Feb,4.San.Diego,57.2
Feb,4.San.Diego,56.8
Feb,4.San.Diego,55.4
Feb,4.San.Diego,55.4
Feb,4.San.Diego,54.9
Feb,4.San.Diego,53.6
Feb,4.San.Diego,51.8
Feb,4.San.Diego,51.8
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.2
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.6
Feb,4.San.Diego,51.8
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.6
Feb,4.San.Diego,55.4
Feb,4.San.Diego,57.2
Feb,4.San.Diego,57.2
Feb,4.San.Diego,55.4
Feb,4.San.Diego,59
Feb,4.San.Diego,60.8
Feb,4.San.Diego,55.4
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.6
Feb,4.San.Diego,51.8
Feb,4.San.Diego,51.8
Feb,4.San.Diego,51.8
Feb,4.San.Diego,51.8
Feb,4.San.Diego,51.8
Feb,4.San.Diego,51.8
Feb,4.San.Diego,50
Feb,4.San.Diego,50
Feb,4.San.Diego,50
Feb,4.San.Diego,51.8
Feb,4.San.Diego,50
Feb,4.San.Diego,51.8
Feb,4.San.Diego,51.8
Feb,4.San.Diego,50
Feb,4.San.Diego,51.8
Feb,4.San.Diego,53.6
Feb,4.San.Diego,55.4
Feb,4.San.Diego,53.6
Feb,4.San.Diego,59
Feb,4.San.Diego,60.8
Feb,4.San.Diego,59
Feb,4.San.Diego,59
Feb,4.San.Diego,57.2
Feb,4.San.Diego,57.2
Feb,4.San.Diego,53.6
Feb,4.San.Diego,51.8
Feb,4.San.Diego,50
Feb,4.San.Diego,48.2
Feb,4.San.Diego,48.2
Feb,4.San.Diego,50
Feb,4.San.Diego,48.2
Feb,4.San.Diego,46.4
Feb,4.San.Diego,46.4
Feb,4.San.Diego,50
Feb,4.San.Diego,50
Feb,4.San.Diego,50
Feb,4.San.Diego,50
Feb,4.San.Diego,50
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.6
Feb,4.San.Diego,57.2
Feb,4.San.Diego,57.2
Feb,4.San.Diego,60.8
Feb,4.San.Diego,60.8
Feb,4.San.Diego,60.8
Feb,4.San.Diego,60.8
Feb,4.San.Diego,59
Feb,4.San.Diego,57.2
Feb,4.San.Diego,53.6
Feb,4.San.Diego,51.8
Feb,4.San.Diego,50
Feb,4.San.Diego,48.2
Feb,4.San.Diego,48.2
Feb,4.San.Diego,48.2
Feb,4.San.Diego,46.4
Feb,4.San.Diego,46.4
Feb,4.San.Diego,46.4
Feb,4.San.Diego,44.6
Feb,4.San.Diego,45.5
Feb,4.San.Diego,46.4
Feb,4.San.Diego,46.4
Feb,4.San.Diego,46.4
Feb,4.San.Diego,51.8
Feb,4.San.Diego,57.2
Feb,4.San.Diego,60.8
Feb,4.San.Diego,60.8
Feb,4.San.Diego,64.4
Feb,4.San.Diego,64.4
Feb,4.San.Diego,68
Feb,4.San.Diego,69.8
Feb,4.San.Diego,64.4
Feb,4.San.Diego,60.8
Feb,4.San.Diego,59
Feb,4.San.Diego,55.4
Feb,4.San.Diego,55.4
Feb,4.San.Diego,55.4
Feb,4.San.Diego,57.2
Feb,4.San.Diego,57.2
Feb,4.San.Diego,57.2
Feb,4.San.Diego,55.4
Feb,4.San.Diego,55.4
Feb,4.San.Diego,55.4
Feb,4.San.Diego,55.4
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.4
Feb,4.San.Diego,53.6
Feb,4.San.Diego,55.4
Feb,4.San.Diego,53.6
Feb,4.San.Diego,55.6
Feb,4.San.Diego,57.2
Feb,4.San.Diego,57.2
Feb,4.San.Diego,59
Feb,4.San.Diego,59
Feb,4.San.Diego,60.8
Feb,4.San.Diego,59
Feb,4.San.Diego,57.2
Feb,4.San.Diego,55.4
Feb,4.San.Diego,55.4
Feb,4.San.Diego,55.4
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.6
Feb,4.San.Diego,53.6
Feb,4.San.Diego,51.8
Feb,4.San.Diego,51.8
Feb,4.San.Diego,51.8
Feb,4.San.Diego,48.2
Feb,4.San.Diego,48.2
Feb,4.San.Diego,48.2
Feb,4.San.Diego,48.2
Feb,4.San.Diego,47.7
Feb,4.San.Diego,51.8
Feb,4.San.Diego,55.4
Feb,4.San.Diego,51.8
Feb,4.San.Diego,55.4
Feb,4.San.Diego,57.2
Feb,4.San.Diego,57.2
Feb,4.San.Diego,57.2
Feb,4.San.Diego,55.4
Feb,4.San.Diego,57.2
Feb,4.San.Diego,55.4
Feb,4.San.Diego,53.6
Feb,4.San.Diego,51.8
Feb,4.San.Diego,53.6
Feb,4.San.Diego,48.2
Feb,4.San.Diego,48.2
Feb,4.San.Diego,48.2
Feb,4.San.Diego,50
Feb,4.San.Diego,48.2
Feb,4.San.Diego,46.4
Feb,4.San.Diego,48.2
Feb,4.San.Diego,46.4
Feb,4.San.Diego,46.4
Feb,4.San.Diego,46.4
Feb,4.San.Diego,46.4
Feb,4.San.Diego,51.8
Feb,4.San.Diego,53.6
Feb,4.San.Diego,57.2
Feb,4.San.Diego,57.2
Feb,4.San.Diego,59
Feb,4.San.Diego,59
Feb,4.San.Diego,59
Feb,4.San.Diego,60.8
Feb,4.San.Diego,57.2
Feb,4.San.Diego,57.2
Feb,4.San.Diego,53.6
Feb,4.San.Diego,51.8
Feb,4.San.Diego,48.2
Feb,4.San.Diego,48.2
Feb,4.San.Diego,49.1
Feb,4.San.Diego,49.8
Mar,4.San.Diego,50.7
Mar,4.San.Diego,51.4
Mar,4.San.Diego,52.3
Mar,4.San.Diego,53.1
Mar,4.San.Diego,54
Mar,4.San.Diego,55.4
Mar,4.San.Diego,55.4
Mar,4.San.Diego,55
Mar,4.San.Diego,57.2
Mar,4.San.Diego,57.2
Mar,4.San.Diego,57.9
Mar,4.San.Diego,60.8
Mar,4.San.Diego,62.6
Mar,4.San.Diego,64.6
Mar,4.San.Diego,66.2
Mar,4.San.Diego,64.4
Mar,4.San.Diego,61
Mar,4.San.Diego,59
Mar,4.San.Diego,55.9
Mar,4.San.Diego,54
Mar,4.San.Diego,52
Mar,4.San.Diego,49.6
Mar,4.San.Diego,48
Mar,4.San.Diego,48.2
Mar,4.San.Diego,48.2
Mar,4.San.Diego,51.8
Mar,4.San.Diego,50.2
Mar,4.San.Diego,48.7
Mar,4.San.Diego,46.9
Mar,4.San.Diego,46.4
Mar,4.San.Diego,45.5
Mar,4.San.Diego,46.9
Mar,4.San.Diego,53.6
Mar,4.San.Diego,57.9
Mar,4.San.Diego,60.3
Mar,4.San.Diego,62.2
Mar,4.San.Diego,64.9
Mar,4.San.Diego,66.6
Mar,4.San.Diego,68.4
Mar,4.San.Diego,68.5
Mar,4.San.Diego,67.6
Mar,4.San.Diego,64.6
Mar,4.San.Diego,60.3
Mar,4.San.Diego,57
Mar,4.San.Diego,53.6
Mar,4.San.Diego,55.4
Mar,4.San.Diego,55.9
Mar,4.San.Diego,55.4
Mar,4.San.Diego,54
Mar,4.San.Diego,51.4
Mar,4.San.Diego,49.1
Mar,4.San.Diego,46.8
Mar,4.San.Diego,44.1
Mar,4.San.Diego,41.7
Mar,4.San.Diego,39.2
Mar,4.San.Diego,46.2
Mar,4.San.Diego,55.4
Mar,4.San.Diego,62.6
Mar,4.San.Diego,64.9
Mar,4.San.Diego,64.4
Mar,4.San.Diego,66.2
Mar,4.San.Diego,66
Mar,4.San.Diego,66.4
Mar,4.San.Diego,66.9
Mar,4.San.Diego,66.9
Mar,4.San.Diego,61.2
Mar,4.San.Diego,54
Mar,4.San.Diego,48
Mar,4.San.Diego,46
Mar,4.San.Diego,43.9
Mar,4.San.Diego,42.3
Mar,4.San.Diego,41.2
Mar,4.San.Diego,39.9
Mar,4.San.Diego,39
Mar,4.San.Diego,40.1
Mar,4.San.Diego,41.4
Mar,4.San.Diego,42.3
Mar,4.San.Diego,43.5
Mar,4.San.Diego,44.6
Mar,4.San.Diego,48
Mar,4.San.Diego,56.1
Mar,4.San.Diego,63.1
Mar,4.San.Diego,70
Mar,4.San.Diego,73.4
Mar,4.San.Diego,73.4
Mar,4.San.Diego,75.9
Mar,4.San.Diego,73.4
Mar,4.San.Diego,69.8
Mar,4.San.Diego,66
Mar,4.San.Diego,61.2
Mar,4.San.Diego,55
Mar,4.San.Diego,50
Mar,4.San.Diego,47.7
Mar,4.San.Diego,45
Mar,4.San.Diego,43
Mar,4.San.Diego,42.1
Mar,4.San.Diego,42.1
Mar,4.San.Diego,42.1
Mar,4.San.Diego,42.1
Mar,4.San.Diego,42.3
Mar,4.San.Diego,42.1
Mar,4.San.Diego,44.6
Mar,4.San.Diego,42.8
Mar,4.San.Diego,44.1
Mar,4.San.Diego,52.9
Mar,4.San.Diego,60.8
Mar,4.San.Diego,64
Mar,4.San.Diego,66.2
Mar,4.San.Diego,69.8
Mar,4.San.Diego,66.9
Mar,4.San.Diego,66.6
Mar,4.San.Diego,66.2
Mar,4.San.Diego,64
Mar,4.San.Diego,60.8
Mar,4.San.Diego,55.8
Mar,4.San.Diego,52
Mar,4.San.Diego,50
Mar,4.San.Diego,46.4
Mar,4.San.Diego,46
Mar,4.San.Diego,45.7
Mar,4.San.Diego,45.3
Mar,4.San.Diego,45
Mar,4.San.Diego,44.6
Mar,4.San.Diego,45.5
Mar,4.San.Diego,46
Mar,4.San.Diego,45
Mar,4.San.Diego,43.9
Mar,4.San.Diego,45
Mar,4.San.Diego,50.7
Mar,4.San.Diego,55.4
Mar,4.San.Diego,60.4
Mar,4.San.Diego,64.4
Mar,4.San.Diego,64.4
Mar,4.San.Diego,62.8
Mar,4.San.Diego,60.8
Mar,4.San.Diego,60.8
Mar,4.San.Diego,59
Mar,4.San.Diego,58.3
Mar,4.San.Diego,56.3
Mar,4.San.Diego,55.4
Mar,4.San.Diego,55.2
Mar,4.San.Diego,54.7
Mar,4.San.Diego,54.9
Mar,4.San.Diego,55.4
Mar,4.San.Diego,57.2
Mar,4.San.Diego,57
Mar,4.San.Diego,57
Mar,4.San.Diego,57.2
Mar,4.San.Diego,57
Mar,4.San.Diego,57.2
Mar,4.San.Diego,55
Mar,4.San.Diego,55
Mar,4.San.Diego,56.7
Mar,4.San.Diego,57.2
Mar,4.San.Diego,57.9
Mar,4.San.Diego,59
Mar,4.San.Diego,57.2
Mar,4.San.Diego,60.1
Mar,4.San.Diego,57.2
Mar,4.San.Diego,57.2
Mar,4.San.Diego,57.4
Mar,4.San.Diego,57.2
Mar,4.San.Diego,55.4
Mar,4.San.Diego,55
Mar,4.San.Diego,55.4
Mar,4.San.Diego,53.4
Mar,4.San.Diego,52
Mar,4.San.Diego,51.8
Mar,4.San.Diego,51.6
Mar,4.San.Diego,51.4
Mar,4.San.Diego,51.4
Mar,4.San.Diego,51.4
Mar,4.San.Diego,51.1
Mar,4.San.Diego,51.4
Mar,4.San.Diego,51.8
Mar,4.San.Diego,51.3
Mar,4.San.Diego,53.1
Mar,4.San.Diego,53.6
Mar,4.San.Diego,55
Mar,4.San.Diego,57.6
Mar,4.San.Diego,59
Mar,4.San.Diego,60.1
Mar,4.San.Diego,60.8
Mar,4.San.Diego,59.2
Mar,4.San.Diego,57
Mar,4.San.Diego,55.4
Mar,4.San.Diego,52.2
Mar,4.San.Diego,50
Mar,4.San.Diego,47.5
Mar,4.San.Diego,44.6
Mar,4.San.Diego,44.1
Mar,4.San.Diego,44.6
Mar,4.San.Diego,45
Mar,4.San.Diego,42.1
Mar,4.San.Diego,42.8
Mar,4.San.Diego,39.2
Mar,4.San.Diego,39.9
Mar,4.San.Diego,41.4
Mar,4.San.Diego,42.8
Mar,4.San.Diego,45
Mar,4.San.Diego,53.6
Mar,4.San.Diego,59
Mar,4.San.Diego,64
Mar,4.San.Diego,69.8
Mar,4.San.Diego,73.4
Mar,4.San.Diego,72
Mar,4.San.Diego,66.2
Mar,4.San.Diego,68
Mar,4.San.Diego,66
Mar,4.San.Diego,64
Mar,4.San.Diego,60.8
Mar,4.San.Diego,55
Mar,4.San.Diego,53.1
Mar,4.San.Diego,50.5
Mar,4.San.Diego,48.9
Mar,4.San.Diego,48
Mar,4.San.Diego,48.2
Mar,4.San.Diego,46.9
Mar,4.San.Diego,46.4
Mar,4.San.Diego,46.4
Mar,4.San.Diego,46
Mar,4.San.Diego,50
Mar,4.San.Diego,44.6
Mar,4.San.Diego,46.9
Mar,4.San.Diego,57.2
Mar,4.San.Diego,57.2
Mar,4.San.Diego,64
Mar,4.San.Diego,64.4
Mar,4.San.Diego,69.8
Mar,4.San.Diego,66
Mar,4.San.Diego,66
Mar,4.San.Diego,66.2
Mar,4.San.Diego,66
Mar,4.San.Diego,62.2
Mar,4.San.Diego,57.2
Mar,4.San.Diego,52
Mar,4.San.Diego,51.8
Mar,4.San.Diego,48.2
Mar,4.San.Diego,48.9
Mar,4.San.Diego,46.9
Mar,4.San.Diego,46.2
Mar,4.San.Diego,45.7
Mar,4.San.Diego,45.1
Mar,4.San.Diego,44.8
Mar,4.San.Diego,44.1
Mar,4.San.Diego,44.6
Mar,4.San.Diego,44.6
Mar,4.San.Diego,48
Mar,4.San.Diego,55.4
Mar,4.San.Diego,59.9
Mar,4.San.Diego,64
Mar,4.San.Diego,68
Mar,4.San.Diego,70.9
Mar,4.San.Diego,73
Mar,4.San.Diego,69.8
Mar,4.San.Diego,68.2
Mar,4.San.Diego,65.8
Mar,4.San.Diego,63.1
Mar,4.San.Diego,59
Mar,4.San.Diego,52.2
Mar,4.San.Diego,46
Mar,4.San.Diego,39.6
Mar,4.San.Diego,33.8
Mar,4.San.Diego,53.6
Mar,4.San.Diego,51.8
Mar,4.San.Diego,52
Mar,4.San.Diego,52.2
Mar,4.San.Diego,52.3
Mar,4.San.Diego,51.6
Mar,4.San.Diego,51.6
Mar,4.San.Diego,51.8
Mar,4.San.Diego,53.6
Mar,4.San.Diego,58.5
Mar,4.San.Diego,60.8
Mar,4.San.Diego,64.4
Mar,4.San.Diego,66.7
Mar,4.San.Diego,68
Mar,4.San.Diego,68.2
Mar,4.San.Diego,68
Mar,4.San.Diego,68
Mar,4.San.Diego,64.6
Mar,4.San.Diego,60.6
Mar,4.San.Diego,55.4
Mar,4.San.Diego,55.9
Mar,4.San.Diego,55.8
Mar,4.San.Diego,55.4
Mar,4.San.Diego,55.9
Mar,4.San.Diego,55.8
Mar,4.San.Diego,55.4
Mar,4.San.Diego,55.9
Mar,4.San.Diego,56.5
Mar,4.San.Diego,57.2
Mar,4.San.Diego,56.1
Mar,4.San.Diego,55.4
Mar,4.San.Diego,55.4
Mar,4.San.Diego,55.2
Mar,4.San.Diego,57.2
Mar,4.San.Diego,57.2
Mar,4.San.Diego,60.1
Mar,4.San.Diego,61.9
Mar,4.San.Diego,62.6
Mar,4.San.Diego,64.9
Mar,4.San.Diego,60.8
Mar,4.San.Diego,60.8
Mar,4.San.Diego,60.4
Mar,4.San.Diego,59.5
Mar,4.San.Diego,57.2
Mar,4.San.Diego,55.9
Mar,4.San.Diego,55.4
Mar,4.San.Diego,55.4
Mar,4.San.Diego,55
Mar,4.San.Diego,51.4
Mar,4.San.Diego,47.7
Mar,4.San.Diego,44.1
Mar,4.San.Diego,42.1
Mar,4.San.Diego,40.1
Mar,4.San.Diego,37.9
Mar,4.San.Diego,42.3
Mar,4.San.Diego,46.6
Mar,4.San.Diego,53.1
Mar,4.San.Diego,55.4
Mar,4.San.Diego,55.4
Mar,4.San.Diego,55.9
Mar,4.San.Diego,62.6
Mar,4.San.Diego,62.8
Mar,4.San.Diego,62.1
Mar,4.San.Diego,64.4
Mar,4.San.Diego,57.2
Mar,4.San.Diego,57.9
Mar,4.San.Diego,55.8
Mar,4.San.Diego,52.3
Mar,4.San.Diego,50
Mar,4.San.Diego,48.4
Mar,4.San.Diego,46.4
Mar,4.San.Diego,45.5
Mar,4.San.Diego,45.1
Mar,4.San.Diego,44.6
Mar,4.San.Diego,44.6
Mar,4.San.Diego,44.6
Mar,4.San.Diego,43.9
Mar,4.San.Diego,43
Mar,4.San.Diego,42.8
Mar,4.San.Diego,43
Mar,4.San.Diego,45.3
Mar,4.San.Diego,53.6
Mar,4.San.Diego,57.2
Mar,4.San.Diego,60.1
Mar,4.San.Diego,62.6
Mar,4.San.Diego,62.6
Mar,4.San.Diego,63.1
Mar,4.San.Diego,60.8
Mar,4.San.Diego,59.7
Mar,4.San.Diego,57.9
Mar,4.San.Diego,55.4
Mar,4.San.Diego,53.1
Mar,4.San.Diego,51.8
Mar,4.San.Diego,51.1
Mar,4.San.Diego,50.2
Mar,4.San.Diego,50
Mar,4.San.Diego,46.4
Mar,4.San.Diego,46.4
Mar,4.San.Diego,47.3
Mar,4.San.Diego,48.2
Mar,4.San.Diego,48.2
Mar,4.San.Diego,46
Mar,4.San.Diego,46.8
Mar,4.San.Diego,47.3
Mar,4.San.Diego,50
Mar,4.San.Diego,53.1
Mar,4.San.Diego,55
Mar,4.San.Diego,56.8
Mar,4.San.Diego,57.6
Mar,4.San.Diego,57.2
Mar,4.San.Diego,55.9
Mar,4.San.Diego,55.6
Mar,4.San.Diego,55.4
Mar,4.San.Diego,55
Mar,4.San.Diego,53.6
Mar,4.San.Diego,51.8
Mar,4.San.Diego,51.4
Mar,4.San.Diego,51.8
Mar,4.San.Diego,51.8
Mar,4.San.Diego,51.1
Mar,4.San.Diego,50.5
Mar,4.San.Diego,50
Mar,4.San.Diego,43
Mar,4.San.Diego,44.6
Mar,4.San.Diego,46.6
Mar,4.San.Diego,48.2
Mar,4.San.Diego,47.1
Mar,4.San.Diego,45.9
Mar,4.San.Diego,46.9
Mar,4.San.Diego,51.8
Mar,4.San.Diego,53.6
Mar,4.San.Diego,55.9
Mar,4.San.Diego,57.2
Mar,4.San.Diego,57.2
Mar,4.San.Diego,59
Mar,4.San.Diego,57.2
Mar,4.San.Diego,57.2
Mar,4.San.Diego,54
Mar,4.San.Diego,54.5
Mar,4.San.Diego,53.6
Mar,4.San.Diego,52
Mar,4.San.Diego,51.8
Mar,4.San.Diego,51.6
Mar,4.San.Diego,52
Mar,4.San.Diego,46.4
Mar,4.San.Diego,46.4
Mar,4.San.Diego,46.4
Mar,4.San.Diego,46.4
Mar,4.San.Diego,46.8
Mar,4.San.Diego,46.9
Mar,4.San.Diego,45.3
Mar,4.San.Diego,43.5
Mar,4.San.Diego,44.1
Mar,4.San.Diego,48.2
Mar,4.San.Diego,50
Mar,4.San.Diego,54.1
Mar,4.San.Diego,57.2
Mar,4.San.Diego,55.4
Mar,4.San.Diego,57.9
Mar,4.San.Diego,58.5
Mar,4.San.Diego,59
Mar,4.San.Diego,57.9
Mar,4.San.Diego,57.2
Mar,4.San.Diego,54.5
Mar,4.San.Diego,53.1
Mar,4.San.Diego,49.8
Mar,4.San.Diego,46.4
Mar,4.San.Diego,44.1
Mar,4.San.Diego,42.1
Mar,4.San.Diego,44.6
Mar,4.San.Diego,42.1
Mar,4.San.Diego,40.6
Mar,4.San.Diego,39.2
Mar,4.San.Diego,39.9
Mar,4.San.Diego,39.6
Mar,4.San.Diego,39.2
Mar,4.San.Diego,45.3
Mar,4.San.Diego,53.6
Mar,4.San.Diego,59
Mar,4.San.Diego,62.1
Mar,4.San.Diego,66.2
Mar,4.San.Diego,68
Mar,4.San.Diego,66.9
Mar,4.San.Diego,66.2
Mar,4.San.Diego,64.4
Mar,4.San.Diego,64
Mar,4.San.Diego,60.8
Mar,4.San.Diego,56.8
Mar,4.San.Diego,54
Mar,4.San.Diego,51.8
Mar,4.San.Diego,48.2
Mar,4.San.Diego,45
Mar,4.San.Diego,44.8
Mar,4.San.Diego,44.6
Mar,4.San.Diego,43.7
Mar,4.San.Diego,42.8
Mar,4.San.Diego,44.1
Mar,4.San.Diego,45
Mar,4.San.Diego,44.6
Mar,4.San.Diego,42.8
Mar,4.San.Diego,48.9
Mar,4.San.Diego,64.4
Mar,4.San.Diego,66.4
Mar,4.San.Diego,68
Mar,4.San.Diego,70.3
Mar,4.San.Diego,71.6
Mar,4.San.Diego,70.7
Mar,4.San.Diego,69.3
Mar,4.San.Diego,68
Mar,4.San.Diego,68
Mar,4.San.Diego,68
Mar,4.San.Diego,62.6
Mar,4.San.Diego,59.2
Mar,4.San.Diego,56.7
Mar,4.San.Diego,53.6
Mar,4.San.Diego,54
Mar,4.San.Diego,52
Mar,4.San.Diego,50
Mar,4.San.Diego,48.9
Mar,4.San.Diego,48
Mar,4.San.Diego,47.1
Mar,4.San.Diego,46
Mar,4.San.Diego,45.3
Mar,4.San.Diego,44.6
Mar,4.San.Diego,52
Mar,4.San.Diego,60.8
Mar,4.San.Diego,66.2
Mar,4.San.Diego,75
Mar,4.San.Diego,78.8
Mar,4.San.Diego,77
Mar,4.San.Diego,73.9
Mar,4.San.Diego,71.6
Mar,4.San.Diego,66.2
Mar,4.San.Diego,66
Mar,4.San.Diego,62.6
Mar,4.San.Diego,62.6
Mar,4.San.Diego,57
Mar,4.San.Diego,56.3
Mar,4.San.Diego,55.4
Mar,4.San.Diego,57
Mar,4.San.Diego,55.6
Mar,4.San.Diego,54
Mar,4.San.Diego,51.1
Mar,4.San.Diego,53.6
Mar,4.San.Diego,53.6
Mar,4.San.Diego,45
Mar,4.San.Diego,42.8
Mar,4.San.Diego,46.4
Mar,4.San.Diego,48
Mar,4.San.Diego,55.4
Mar,4.San.Diego,59
Mar,4.San.Diego,60.1
Mar,4.San.Diego,60.8
Mar,4.San.Diego,60.8
Mar,4.San.Diego,63
Mar,4.San.Diego,64.4
Mar,4.San.Diego,64.4
Mar,4.San.Diego,62.2
Mar,4.San.Diego,59.5
Mar,4.San.Diego,55.4
Mar,4.San.Diego,54
Mar,4.San.Diego,51.8
Mar,4.San.Diego,48.2
Mar,4.San.Diego,46.9
Mar,4.San.Diego,45
Mar,4.San.Diego,46
Mar,4.San.Diego,45.9
Mar,4.San.Diego,48.7
Mar,4.San.Diego,50.4
Mar,4.San.Diego,47.8
Mar,4.San.Diego,48.4
Mar,4.San.Diego,51.8
Mar,4.San.Diego,52
Mar,4.San.Diego,53.6
Mar,4.San.Diego,57.2
Mar,4.San.Diego,58.8
Mar,4.San.Diego,60.8
Mar,4.San.Diego,61.9
Mar,4.San.Diego,62.1
Mar,4.San.Diego,62.6
Mar,4.San.Diego,60.8
Mar,4.San.Diego,59.7
Mar,4.San.Diego,58.3
Mar,4.San.Diego,55.4
Mar,4.San.Diego,55
Mar,4.San.Diego,55.4
Mar,4.San.Diego,53.6
Mar,4.San.Diego,52
Mar,4.San.Diego,52.5
Mar,4.San.Diego,53.1
Mar,4.San.Diego,52
Mar,4.San.Diego,51.8
Mar,4.San.Diego,51.8
Mar,4.San.Diego,52
Mar,4.San.Diego,51.8
Mar,4.San.Diego,51.8
Mar,4.San.Diego,53.1
Mar,4.San.Diego,53.6
Mar,4.San.Diego,55.4
Mar,4.San.Diego,57
Mar,4.San.Diego,58.5
Mar,4.San.Diego,58.6
Mar,4.San.Diego,58.1
Mar,4.San.Diego,57.2
Mar,4.San.Diego,59
Mar,4.San.Diego,57
Mar,4.San.Diego,55.4
Mar,4.San.Diego,53.2
Mar,4.San.Diego,52.2
Mar,4.San.Diego,51.8
Mar,4.San.Diego,48.2
Mar,4.San.Diego,46
Mar,4.San.Diego,46
Mar,4.San.Diego,46
Mar,4.San.Diego,45
Mar,4.San.Diego,44.6
Mar,4.San.Diego,44.8
Mar,4.San.Diego,44.6
Mar,4.San.Diego,44.6
Mar,4.San.Diego,45.3
Mar,4.San.Diego,48.2
Mar,4.San.Diego,53.2
Mar,4.San.Diego,57.2
Mar,4.San.Diego,60.4
Mar,4.San.Diego,62.6
Mar,4.San.Diego,62.6
Mar,4.San.Diego,62.8
Mar,4.San.Diego,62.6
Mar,4.San.Diego,61.7
Mar,4.San.Diego,60.1
Mar,4.San.Diego,58.6
Mar,4.San.Diego,55.8
Mar,4.San.Diego,54
Mar,4.San.Diego,53.6
Mar,4.San.Diego,53.6
Mar,4.San.Diego,48.9
Mar,4.San.Diego,46.9
Mar,4.San.Diego,48.4
Mar,4.San.Diego,50
Mar,4.San.Diego,44.6
Mar,4.San.Diego,45.1
Mar,4.San.Diego,45.3
Mar,4.San.Diego,45.9
Mar,4.San.Diego,46.4
Mar,4.San.Diego,49.8
Mar,4.San.Diego,55.2
Mar,4.San.Diego,59.7
Mar,4.San.Diego,64
Mar,4.San.Diego,64.4
Mar,4.San.Diego,64.4
Mar,4.San.Diego,64.2
Mar,4.San.Diego,63.7
Mar,4.San.Diego,63.1
Mar,4.San.Diego,62.1
Mar,4.San.Diego,60.8
Mar,4.San.Diego,56.3
Mar,4.San.Diego,53.1
Mar,4.San.Diego,51.8
Mar,4.San.Diego,48.2
Mar,4.San.Diego,47.3
Mar,4.San.Diego,46.9
Mar,4.San.Diego,46.4
Mar,4.San.Diego,46
Mar,4.San.Diego,50
Mar,4.San.Diego,51.8
Mar,4.San.Diego,53.6
Mar,4.San.Diego,53.6
Mar,4.San.Diego,53.6
Mar,4.San.Diego,52.5
Mar,4.San.Diego,53.6
Mar,4.San.Diego,55.4
Mar,4.San.Diego,55.9
Mar,4.San.Diego,57.2
Mar,4.San.Diego,55.4
Mar,4.San.Diego,55.9
Mar,4.San.Diego,55.4
Mar,4.San.Diego,55.4
Mar,4.San.Diego,55.9
Mar,4.San.Diego,55.4
Mar,4.San.Diego,55.4
Mar,4.San.Diego,55.9
Mar,4.San.Diego,55.4
Mar,4.San.Diego,53.6
Mar,4.San.Diego,52.9
Mar,4.San.Diego,52.7
Mar,4.San.Diego,50.9
Mar,4.San.Diego,50.7
Mar,4.San.Diego,52.7
Mar,4.San.Diego,52.9
Mar,4.San.Diego,53.1
Mar,4.San.Diego,52.3
Mar,4.San.Diego,51.8
Mar,4.San.Diego,54
Mar,4.San.Diego,55.2
Mar,4.San.Diego,55.4
Mar,4.San.Diego,57
Mar,4.San.Diego,57.2
Mar,4.San.Diego,57.2
Mar,4.San.Diego,55.9
Mar,4.San.Diego,57.2
Mar,4.San.Diego,57.2
Mar,4.San.Diego,57
Mar,4.San.Diego,56.8
Mar,4.San.Diego,55.4
Mar,4.San.Diego,55
Mar,4.San.Diego,55.4
Mar,4.San.Diego,55.4
Mar,4.San.Diego,55
Mar,4.San.Diego,55
Mar,4.San.Diego,51.8
Mar,4.San.Diego,52
Mar,4.San.Diego,51.8
Mar,4.San.Diego,50.5
Mar,4.San.Diego,48.9
Mar,4.San.Diego,47.7
Mar,4.San.Diego,46.4
Mar,4.San.Diego,52
Mar,4.San.Diego,55.4
Mar,4.San.Diego,55.4
Mar,4.San.Diego,57.9
Mar,4.San.Diego,57.2
Mar,4.San.Diego,59.5
Mar,4.San.Diego,61
Mar,4.San.Diego,61.2
Mar,4.San.Diego,61.3
Mar,4.San.Diego,61
